label,message
1,winner specially selected receive 1000 cash 2000 award speak live operator claim call 087147123779am7pm cost 10p
0,havent left yet probably gonna til dinner
0,watch lor saw swatch one thk quite ok ard 116 need 2nd opinion leh
0,fine simply sitting
0,good good billy mates gone jogging enjoy concert
1,january male sale hot gay chat cheaper call 08709222922 national rate 15pmin cheap 78pmin peak stop texts call 08712460324 10pmin
0,wont wats wit guys
0,sad story man last week bday wife didnt wish parents forgot n kids went work even colleagues wish
0,jane babes goin 2 wrk feel ill lst nite foned already cover 4 chuck
0,yet chikkugoing room nw im bus
0,hitechnical supportproviding assistance us customer call email
1,ur balance 600 next question complete landmark big bob b barry c ben text b c 83738 good luck
0,nw came hme da
0,come tomorrow di
1,urgent 1 week free membership 100000 prize jackpot txt word claim 81010 tc wwwdbuknet lccltd pobox 4403ldnw1a7rw18
0,supposed wake gt
0,got like ltgt get later though get whatever feel like
1,xmas offer latest motorola sonyericsson nokia free bluetooth dvd double mins 1000 txt orange call mobileupd8 08000839402 call2optout4qf2
0,pizza u want
0,hahahause brain dear
0,jays getting really impatient belligerent
0,stalking u
0,searching good dual sim mobile pa
0,thanks temales wonderful thank great week
0,hi di yijue meeting 7 pm esaplanade tonight
0,well boy glad g wasted night applebees nothing
0,outside office take
1,sms services inclusive text credits pls gotto wwwcomuknet login 3qxj9 unsubscribe stop extra charge help 08702840625 comuk220cm2 9ae
0,school starting stay whats weather like food social support system like friends school things important
1,hot live fantasies call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate call
0,beauty life next second hides thousands secrets wish every second wonderful ur life gud n8
0,sen told going join uncle finance cbe
0,dunno lei thk mum lazy go neva ask yet
0,started skye
0,yes replied mail im going management office later plus bank later alsoor wednesday
0,ok
0,dear sleeping p
0,even brother like speak treat like aids patent
0,piggy r u awake bet ure still sleeping im going 4 lunch
0,kkwhy cant come search job
0,okay soon best
0,hmm dunno leh mayb bag 4 goigng dat small jus anything except perfume smth dat keep
0,wishing great day moji told offer always speechless offer easily go great lengths behalf stunning exam next friday keep touch sorry
0,science tells chocolate melt sunlight please dont walk sunlight bcozi dont want loss sweet friend
0,hoping would send message rent due dont enough reserves completely gone loan need hoping could balance ltgt way could get till mid march hope pay back
0,way
1,new local dates area lots new people registered area reply date start 18 wwwflirtpartyus replys150
0,kkits goodwhen going
0,u buy newspapers already
0,gonna blakes night might able get little early
0,boys made fun today ok problem sent one message fun
0,way home long dry spell season would
0,whats nannys address
0,anything lor toa payoh got place 2 walk meh
0,k im ready ltgt
1,double mins txts 4 6months free bluetooth orange available sony nokia motorola phones call mobileupd8 08000839402 call2optoutn9dx
0,ok come n pick u engin
0,check errors difficulties correction
0,yalru lyfu astne chikku bt innu mundhe lyf ali halla ke bilo marriageprogram edhae lyf nt yet ovr chikkuali vargu lyfu meow meowd
0,nothing
0,yeah basically time next week get away mom amp get 3
0,printer cool mean groovy wine groovying
0,shes fine good hear dear happy new year oh
0,os called ubandu run without installing hard diskyou use os copy important files system give repair shop
0,im school n ill da lab stuff give call r done
0,yeah hopefully tyler cant could maybe ask around bit
0,open door
0,opinion 1 2 jada 3 kusruthi 4 lovable 5 silent 6 spl character 7 matured 8 stylish 9 simple pls reply
0,aight im chillin friends room text youre way
0,hi babe thanks coming even though didnt go welli wanted bed hope see soon love kisses xxx
1,guaranteed 1000 cash 2000 prize claim yr prize call customer service representative 08714712412 10am7pm cost 10p
0,hav almost reached call unable connect u
0,sure yet still trying get hold
0,aiyah sorry lor watch tv watch forgot 2 check phone
0,friendship poem dear dear u r near hear dont get fear live cheer tear u r always dear gud ni8
1,important message final contact attempt important messages waiting customer claims dept expires 13404 call 08717507382
0,hope great day
0,took mr owl 3 licks
0,remain unconvinced isnt elaborate test willpower
0,miss much im desparate recorded message left day listen hear sound voice love
0,desires u going doctor 4 liver get bit stylish get ur hair managed thats
0,whenwhere pick
0,dude saw parked car sunroof popped sux
0,partys place usf charge contribute way greatly appreciated yeah got room one
0,please give us connection today ltdecimalgt refund bill
0,white fudge oreos stores
0,happy new year u
1,missed call alert numbers called left message 07008009200
0,messageno responcewhat happend
0,office na
0,im awake oh whats
0,sad story man last week bday wife didnt wish parents forgot n kids went work even colleagues wish
0,welp apparently retired
1,win winner mr foley ipod exciting prizes soon keep eye ur mobile visit wwwwin82050couk
0,alright babe justthought id sayhey u doinnearly endof wk offdam nevamindwe 2hook sn uwant m8 lovejen x
0,kkapo kgood movie
0,alrite
0,fun fact although would think armand would eventually build tolerance shit considering much smokes gets fucked like 2 hits
0,call times job today ok umma ask speed
0,im coming whatever want
0,im e person whos e sms survey
0,u gd lor go shopping got stuff u wan 2 watch infernal affairs come lar
0,understand loss gain work school
0,dai da send resume id
0,making easy pay back ltgt yrs say pay back earlier get
0,probably come everybodys done around ltgt right
0,u meet fren dun wan meet ah muz b guy rite
0,pls dont forget study
1,hot live fantasies call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870k
0,time coming later
0,still playing gautham
0,pls send address sir
0,misplaced number sending texts old number wondering ive heard year best mcat got number atlanta friends
1,free messagethanks using auction subscription service 18 150pmsgrcvd 2 skip auction txt 2 unsubscribe txt stop customercare 08718726270
0,haha really oh deduct lesson tmr
0,coming day class
0,simply sitting watching match office
0,ok
0,hurry home soup done
0,eatin lunch
0,go jurong point crazy available bugis n great world la e buffet cine got amore wat
0,hiya good day spoken since weekend
0,convey regards
1,urgent 4 costa del sol holiday 5000 await collection call 09050090044 toclaim sae tc pobox334 stockport sk38xh cost150pm max10mins
0,open rebtel firefox loads put plus sign user name place show two numbers lower number number pick number pin display okay
0,ya nowonion roast
0,performance award calculated every two monthnot current one month period
0,use foreign stamps country
1,sorry u unsubscribe yet mob offer package min term 54 weeks pls resubmit request expiry reply themob help 4 info
0,wan 2 meet n combine parts hows da rest da project going
0,oh thats late well good night give u call tomorrow iam going go sleep night night
0,opinion 1 2 jada 3 kusruthi 4 lovable 5 silent 6 spl character 7 matured 8 stylish 9 simple pls reply
0,wheres boytoy miss happened
0,near kalainar tv officethenampet
0,im turning phone moms telling everyone cancer sister wont stop calling hurts talk cant put see u u get home love u
0,hit move
0,sorry ill call later meeting
0,yup msg tat yijue tot group mate cos meeting today mah im askin leaving earlier wat mah cos mayb haf walk v far
0,anything lor go go lor
0,life face choices toss coin becoz settle question coin air u know heart hoping gudni8
0,e admin building might b slightly earlier ill call u im reaching
0,sorry ive gone place ill tomorrow really sorry
0,ah see lingo let know wot earth finished making
0,came hostel going sleep plz call class hrishi
1,22 146tf150p
0,eh ur laptop got stock lei say mon muz come take look c got
0,ok every night take warm bath drink cup milk youll see work magic still need loose weight know
0,hey theres veggie pizza
0,yo game almost want go walmart soon
0,oh fucks sake shes like tallahassee
0,call plz number shows coveragd area urgnt call vasai amp reach 4o clock call plz
0,know god created gap fingers one made comes amp fills gaps holding hand love
0,yo way could pick something tonight
0,ku also dont msg reply msg
0,means fat head
0,directly behind abt 4 rows behind
0,aint answerin phone actually pretty reasonable hour im sleepy
0,decide faster cos sis going home liao
0,im realy soz imat mums 2nite 2moro
0,wat time liao still got
0,oh oh den muz change plan liao go back yan jiu
1,congratulations ur awarded either yrs supply cds virgin records mystery gift guaranteed call 09061104283 tscs wwwsmsconet 150pm approx 3mins
0,u switch fone dammit
0,thk gotta go home urself cos ill b going shopping 4 frens present
0,hmmmbut give one day
0,cheers u tex mecause u werebored yeah okden hunny r uin wk satsounds likeyour havin gr8fun j keep updat countinlots loveme xxxxx
0,ok juz receive
0,yupz ive oredi booked slots 4 weekends liao
0,exactly anyways far jide study visiting
0,ok problem get taxi c ing tomorrow tuesday tuesday think r going cinema
1,ree entry 2 weekly comp chance win ipod txt pod 80182 get entry std txt rate tcs apply 08452810073 details 18
0,either ideas know anyplaces something
0,camera quite good 101mega pixels 3optical 5digital dooms lovely holiday safe hope hav good journey happy new year see couple weeks
0,sfirst timedhoni rocks
0,dont forget though love walk beside watching keeping heart warm
0,networking job
0,okey doke im home dressed cos laying around ill speak later bout times stuff
0,yo around got car back
0,shopping lor raining mah hard 2 leave orchard
0,hi finally completed course
0,kall bestcongrats
0,wait 4 sch finish ard 5
0,know result
0,tell make little spreadsheet track whose idea smoke determine smokes much entire month february ill come
0,getting anywhere damn job hunting
0,dont run away frm u walk slowly amp kills u dont care enough stop
0,ya im referin meis ex wat ah waitin 4 u treat somebody shld b rich liaoso gd den u dun work frm tmr onwards
0,hi u want join sts later meeting five call u class
0,im home
0,turns friends staying whole show wont back til ltgt feel free go ahead smoke ltgt worth
0,jade paul didnt u txt u remember barmed want 2 talk 2 u txt
0,still checked da
0,ard 530 like dat lor juz meet mrt station dun haf come
0,thank u better work cause feel used otherwise
0,therell minor shindig place later tonight interested
0,sure check yahoo email sent photos yesterday
0,wondarfull song
0,place man
0,uh heads dont much left
0,home lei
0,really quite funny lor wat u shd haf run shorter distance wat
0,best msg hard person u know one step foward make u fall love amp one step back ruin ur friendship good night
0,hi mobile ltgt added contact list wwwfullonsmscom great place send free sms people visit fullonsmscom
